# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 2182       1.458215336804e+02       1.231032817445e+01       0.000000000000e+00       8.219617498050e+00       3.881769785487e-12       6.778748671440e-09       2.453389258782e-09 
 2183       1.452868627049e+02       1.226402239505e+01       0.000000000000e+00       7.934219547987e+00       3.873269352535e-12       6.697169205160e-09       2.402792505388e-09 
 2184       1.447715667530e+02       1.221694673927e+01       0.000000000000e+00       7.650306431151e+00       3.864793218155e-12       6.618460100806e-09       2.352268617529e-09 
 2185       1.442755579708e+02       1.216911339081e+01       0.000000000000e+00       7.367924065528e+00       3.856341349738e-12       6.542611472659e-09       2.301832151746e-09 
 2186       1.437987480313e+02       1.212053458329e+01       0.000000000000e+00       7.087118523354e+00       3.847913713289e-12       6.469613335377e-09       2.251497742240e-09 
 2187       1.433410481331e+02       1.207122260031e+01       0.000000000000e+00       6.807936031279e+00       3.839510273420e-12       6.399455603737e-09       2.201280101044e-09 
 2188       1.429023690002e+02       1.202118977552e+01       0.000000000000e+00       6.530422970540e+00       3.831130993343e-12       6.332128092367e-09       2.151194018199e-09 
 2189       1.424826208812e+02       1.197044849266e+01       0.000000000000e+00       6.254625877133e+00       3.822775834866e-12       6.267620515485e-09       2.101254361931e-09 
 2190       1.420817135488e+02       1.191901118564e+01       0.000000000000e+00       5.980591441980e+00       3.814444758383e-12       6.205922486633e-09       2.051476078826e-09 
 2191       1.416995562993e+02       1.186689033859e+01       0.000000000000e+00       5.708366511105e+00       3.806137722870e-12       6.147023518415e-09       2.001874194005e-09 
 2192       1.413360579517e+02       1.181409848591e+01       0.000000000000e+00       5.437998085799e+00       3.797854685879e-12       6.090913022230e-09       1.952463811305e-09 
 2193       1.409911268473e+02       1.176064821235e+01       0.000000000000e+00       5.169533322793e+00       3.789595603528e-12       6.037580308010e-09       1.903260113447e-09 
 2194       1.406646708491e+02       1.170655215305e+01       0.000000000000e+00       4.903019534430e+00       3.781360430498e-12       5.987014583952e-09       1.854278362220e-09 
 2195       1.403565973413e+02       1.165182299361e+01       0.000000000000e+00       4.638504188833e+00       3.773149120027e-12       5.939204956253e-09       1.805533898656e-09 
 2196       1.400668132283e+02       1.159647347013e+01       0.000000000000e+00       4.376034910079e+00       3.764961623898e-12       5.894140428848e-09       1.757042143205e-09 
 2197       1.397952249347e+02       1.154051636931e+01       0.000000000000e+00       4.115659478363e+00       3.756797892440e-12       5.851809903140e-09       1.708818595912e-09 
 2198       1.395417384041e+02       1.148396452845e+01       0.000000000000e+00       3.857425830178e+00       3.748657874514e-12       5.812202177737e-09       1.660878836596e-09 
 2199       1.393062590988e+02       1.142683083558e+01       0.000000000000e+00       3.601382058477e+00       3.740541517513e-12       5.775305948181e-09       1.613238525028e-09 
 2200       1.390886919994e+02       1.136912822946e+01       0.000000000000e+00       3.347576412850e+00       3.732448767351e-12       5.741109806689e-09       1.565913401105e-09 
 2201       1.388889416036e+02       1.131086969965e+01       0.000000000000e+00       3.096057299689e+00       3.724379568457e-12       5.709602241878e-09       1.518919285030e-09 
 2202       1.387069119264e+02       1.125206828659e+01       0.000000000000e+00       2.846873282364e+00       3.716333863771e-12       5.680771638505e-09       1.472272077491e-09 
 2203       1.385425064987e+02       1.119273708166e+01       0.000000000000e+00       2.600073081389e+00       3.708311594735e-12       5.654606277192e-09       1.425987759837e-09 
 2204       1.383956283673e+02       1.113288922720e+01       0.000000000000e+00       2.355705574596e+00       3.700312701284e-12       5.631094334167e-09       1.380082394255e-09 
 2205       1.382661800939e+02       1.107253791663e+01       0.000000000000e+00       2.113819797303e+00       3.692337121847e-12       5.610223880990e-09       1.334572123952e-09 
 2206       1.381540637547e+02       1.101169639444e+01       0.000000000000e+00       1.874464942487e+00       3.684384793332e-12       5.591982884285e-09       1.289473173332e-09 
 2207       1.380591809399e+02       1.095037795632e+01       0.000000000000e+00       1.637690360953e+00       3.676455651124e-12       5.576359205476e-09       1.244801848171e-09 
 2208       1.379814327529e+02       1.088859594914e+01       0.000000000000e+00       1.403545561504e+00       3.668549629076e-12       5.563340600515e-09       1.200574535802e-09 
 2209       1.379207198096e+02       1.082636377110e+01       0.000000000000e+00       1.172080211113e+00       3.660666659505e-12       5.552914719612e-09       1.156807705290e-09 
 2210       1.378769422382e+02       1.076369487170e+01       0.000000000000e+00       9.433441350954e-01       3.652806673182e-12       5.545069106969e-09       1.113517907612e-09 
 2211       1.378499996782e+02       1.070060275186e+01       0.000000000000e+00       7.173873172744e-01       3.644969599328e-12       5.539791200509e-09       1.070721775834e-09 
 2212       1.378397912801e+02       1.063710096397e+01       0.000000000000e+00       4.942599001559e-01       3.637155365605e-12       5.537068331605e-09       1.028436025296e-09 
 2213       1.378462157045e+02       1.057320311191e+01       0.000000000000e+00       2.740121850978e-01       3.629363898112e-12       5.536887724814e-09       9.866774537863e-10 
 2214       1.378691711218e+02       1.050892285116e+01       0.000000000000e+00       5.669463248041e-02       3.621595121375e-12       5.539236497602e-09       9.454629417236e-10 
 2215       1.379085552114e+02       1.044427388882e+01       0.000000000000e+00      -1.576421381228e-01       3.613848958341e-12       5.544101660077e-09       9.048094523363e-10 
 2216       1.379642651612e+02       1.037926998371e+01       0.000000000000e+00      -3.689473477744e-01       3.606125330374e-12       5.551470114716e-09       8.647340318428e-10 
 2217       1.380361976668e+02       1.031392494638e+01       0.000000000000e+00      -5.771700580027e-01       3.598424157244e-12       5.561328656097e-09       8.252538096316e-10 
 2218       1.381242489313e+02       1.024825263919e+01       0.000000000000e+00      -7.822591706312e-01       3.590745357124e-12       5.573663970625e-09       7.863859984417e-10 
 2219       1.382283146643e+02       1.018226697640e+01       0.000000000000e+00      -9.841634276075e-01       3.583088846581e-12       5.588462636259e-09       7.481478945430e-10 
 2220       1.383482900815e+02       1.011598192418e+01       0.000000000000e+00      -1.182831410833e+00       3.575454540566e-12       5.605711122248e-09       7.105568779175e-10 
 2221       1.384840552286e+02       1.004941136145e+01       0.000000000000e+00      -1.378217568746e+00       3.567842356827e-12       5.625393678008e-09       6.736269827699e-10 
 2222       1.386354308484e+02       9.982568661141e+00       0.000000000000e+00      -1.570300339820e+00       3.560252229192e-12       5.647485977526e-09       6.373585716320e-10 
 2223       1.388022222219e+02       9.915467106303e+00       0.000000000000e+00      -1.759064148188e+00       3.552684094441e-12       5.671961411604e-09       6.017485595681e-10 
 2224       1.389842338156e+02       9.848120029128e+00       0.000000000000e+00      -1.944493387708e+00       3.545137887908e-12       5.698793192582e-09       5.667938345205e-10 
 2225       1.391812692815e+02       9.780540811019e+00       0.000000000000e+00      -2.126572421937e+00       3.537613543469e-12       5.727954353906e-09       5.324912572405e-10 
 2226       1.393931314555e+02       9.712742882643e+00       0.000000000000e+00      -2.305285584115e+00       3.530110993543e-12       5.759417749702e-09       4.988376612192e-10 
 2227       1.396196223564e+02       9.644739723988e+00       0.000000000000e+00      -2.480617177132e+00       3.522630169077e-12       5.793156054350e-09       4.658298526181e-10 
 2228       1.398605431855e+02       9.576544864415e+00       0.000000000000e+00      -2.652551473510e+00       3.515170999547e-12       5.829141762051e-09       4.334646102000e-10 
 2229       1.401156943252e+02       9.508171882721e+00       0.000000000000e+00      -2.821072715375e+00       3.507733412947e-12       5.867347186403e-09       4.017386852592e-10 
 2230       1.403848753381e+02       9.439634407186e+00       0.000000000000e+00      -2.986165114437e+00       3.500317335787e-12       5.907744459969e-09       3.706488015525e-10 
 2231       1.406678849659e+02       9.370946115634e+00       0.000000000000e+00      -3.147812851962e+00       3.492922693082e-12       5.950305533847e-09       3.401916552293e-10 
 2232       1.409645211291e+02       9.302120735489e+00       0.000000000000e+00      -3.306000078750e+00       3.485549408347e-12       5.995002177242e-09       3.103639147621e-10 
 2233       1.412745809252e+02       9.233172043826e+00       0.000000000000e+00      -3.460710915111e+00       3.478197403593e-12       6.041805977033e-09       2.811622208768e-10 
 2234       1.415978606282e+02       9.164113867432e+00       0.000000000000e+00      -3.611929450841e+00       3.470866599318e-12       6.090688337345e-09       2.525831864833e-10 
 2235       1.419341556875e+02       9.094960082857e+00       0.000000000000e+00      -3.759639745196e+00       3.463556914501e-12       6.141620479116e-09       2.246233966051e-10 
 2236       1.422832607272e+02       9.025724616475e+00       0.000000000000e+00      -3.903825826871e+00       3.456268266598e-12       6.194573439665e-09       1.972794083098e-10 
 2237       1.426449695448e+02       8.956421444533e+00       0.000000000000e+00      -4.044471693974e+00       3.449000571530e-12       6.249518072260e-09       1.705477506393e-10 
 2238       1.430190751104e+02       8.887064593212e+00       0.000000000000e+00      -4.181561314002e+00       3.441753743682e-12       6.306425045687e-09       1.444249245393e-10 
 2239       1.434053695657e+02       8.817668138681e+00       0.000000000000e+00      -4.315078623816e+00       3.434527695896e-12       6.365264843818e-09       1.189074027899e-10 
 2240       1.438036442232e+02       8.748246207152e+00       0.000000000000e+00      -4.445007529622e+00       3.427322339461e-12       6.426007765173e-09       9.399162993470e-11 
 2241       1.442136895649e+02       8.678812974934e+00       0.000000000000e+00      -4.571331906939e+00       3.420137584107e-12       6.488623922492e-09       6.967402221140e-11 
 2242       1.446352952418e+02       8.609382668495e+00       0.000000000000e+00      -4.694035600581e+00       3.412973338005e-12       6.553083242297e-09       4.595096748093e-11 
 2243       1.450682500724e+02       8.539969564509e+00       0.000000000000e+00      -4.813102424632e+00       3.405829507750e-12       6.619355464460e-09       2.281882515740e-11 
 2244       1.455123420424e+02       8.470587989919e+00       0.000000000000e+00      -4.928516162420e+00       3.398705998363e-12       6.687410141767e-09       2.739261376539e-13 
 2245       1.459673583032e+02       8.401252321988e+00       0.000000000000e+00      -5.040260566494e+00       3.391602713282e-12       6.757216639482e-09      -2.168742726922e-11 
 2246       1.464330851710e+02       8.331976988356e+00       0.000000000000e+00      -5.148319358600e+00       3.384519554352e-12       6.828744134915e-09      -4.306896141238e-11 
