# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_lambda         17:(.)rho_ur             18:(.)rho_crit           19:(.)rho_tot            20:(.)p_tot              21:(.)p_tot_prime        22:gr.fac. D             23:gr.fac. f          
       7.338316634930e+06       1.316696072356e-11       5.925192727591e-02       1.238633906347e+08       1.309185419009e+04       1.784040272087e-03       9.607218447704e+10       3.420832273750e-02       7.979305554341e+15       9.871075133329e+11       5.927041995424e+12       5.508227858465e+15       1.836075952822e+15       1.836076040053e+15       6.120252885300e+14       3.946581014145e-08       1.161593714673e+13       1.534213953951e+16       1.534213953951e+16       5.111741738514e+15      -3.451241535624e+17       2.369772342579e-04       6.145899720974e-02 
       7.287305449552e+06       1.335192945937e-11       5.966664403059e-02       1.221475339497e+08       1.309185377537e+04       1.796528506932e-03       9.540435045384e+10       3.444774842198e-02       7.759740613446e+15       9.666650986897e+11       5.804296450039e+12       5.356659063920e+15       1.785553021307e+15       1.785553107330e+15       5.951843117612e+14       3.946581014145e-08       1.129630374810e+13       1.492002004999e+16       1.492002004999e+16       4.971082972133e+15      -3.332949050847e+17       2.370788336762e-04       6.143729319201e-02 
       7.236648860298e+06       1.353949652715e-11       6.008426314656e-02       1.204554480308e+08       1.309185335775e+04       1.809104158759e-03       9.474115877241e+10       3.468884962871e-02       7.546217395569e+15       9.466460342927e+11       5.684092891878e+12       5.209260956511e+15       1.736420318837e+15       1.736420403668e+15       5.788067446687e+14       3.946581014145e-08       1.098546563552e+13       1.450951496031e+16       1.450951496031e+16       4.834294683907e+15      -3.218711116374e+17       2.371804407872e-04       6.141564022034e-02 
       7.186344402251e+06       1.372969842464e-11       6.050480493104e-02       1.187868035586e+08       1.309185293721e+04       1.821767839479e-03       9.408257716226e+10       3.493163807992e-02       7.338569651891e+15       9.270415528118e+11       5.566378677908e+12       5.065918772322e+15       1.688639590774e+15       1.688639674430e+15       5.628798357061e+14       3.946581014145e-08       1.068318079096e+13       1.411030469967e+16       1.411030469967e+16       4.701270370708e+15      -3.108388758950e+17       2.372820556481e-04       6.139403847159e-02 
       7.136389627627e+06       1.392257216224e-11       6.092828983310e-02       1.171412757759e+08       1.309185251372e+04       1.834520165284e-03       9.342857357720e+10       3.517612557981e-02       7.136635708230e+15       9.078430684829e+11       5.451102255301e+12       4.926520905369e+15       1.642173635123e+15       1.642173717620e+15       5.473911842087e+14       3.946581014145e-08       1.038921385594e+13       1.372207849040e+16       1.372207849040e+16       4.571906460027e+15      -3.001847768774e+17       2.373836783164e-04       6.137248812407e-02 
       7.086782105656e+06       1.411815527014e-11       6.135473844370e-02       1.155185444249e+08       1.309185208727e+04       1.847361756680e-03       9.277911619384e+10       3.542232401509e-02       6.940258339154e+15       8.890421733479e+11       5.338213138855e+12       4.790958820705e+15       1.596986273568e+15       1.596986354922e+15       5.323287307381e+14       3.946581014145e-08       1.010333594831e+13       1.334453410604e+16       1.334453410604e+16       4.446102229341e+15      -2.898958536231e+17       2.374853088504e-04       6.135098935760e-02 
       7.037519422468e+06       1.431648580568e-11       6.178417150113e-02       1.139182936847e+08       1.309185165784e+04       1.860293238517e-03       9.213417340998e+10       3.567024535564e-02       6.749284645572e+15       8.706306335724e+11       5.227661888889e+12       4.659126969918e+15       1.553042323306e+15       1.553042403533e+15       5.176807476931e+14       3.946581014145e-08       9.825324484000e+12       1.297737763603e+16       1.297737763603e+16       4.323759727684e+15      -2.799595894208e+17       2.375869473083e-04       6.132954235351e-02 
       6.988599180970e+06       1.451760236071e-11       6.221660988740e-02       1.123402121098e+08       1.309185122540e+04       1.873315240018e-03       9.149371384309e+10       3.591990165497e-02       6.563565935684e+15       8.526003858399e+11       5.119400089587e+12       4.530922708949e+15       1.510307569650e+15       1.510307648765e+15       5.034358301781e+14       3.946581014145e-08       9.554963003751e+12       1.262032325688e+16       1.262032325688e+16       4.204783699390e+15      -2.703638965828e+17       2.376885937493e-04       6.130814729463e-02 
       6.940019000734e+06       1.472154406912e-11       6.265207462639e-02       1.107839925696e+08       1.309185078994e+04       1.886428394811e-03       9.085770632880e+10       3.617130505093e-02       6.382957609210e+15       8.349435338203e+11       5.013380327794e+12       4.406246218171e+15       1.468748739390e+15       1.468748817410e+15       4.895828871237e+14       3.946581014145e-08       9.292041004560e+12       1.227309300966e+16       1.227309300966e+16       4.089081509919e+15      -2.610971017397e+17       2.377902482325e-04       6.128680436531e-02 
       6.891776517879e+06       1.492835061445e-11       6.309058689658e-02       1.092493321884e+08       1.309185035143e+04       1.899633340958e-03       9.022611991939e+10       3.642446776619e-02       6.207319044805e+15       8.176523447117e+11       4.909556172256e+12       4.285000424676e+15       1.428333474892e+15       1.428333551831e+15       4.761111326513e+14       3.946581014145e-08       9.036353775794e+12       1.193541658360e+16       1.193541658360e+16       3.976563073737e+15      -2.521479316386e+17       2.378919108178e-04       6.126551375143e-02 
       6.843869384954e+06       1.513806223760e-11       6.353216801836e-02       1.077359322866e+08       1.309184990984e+04       1.912930720989e-03       8.959892388224e+10       3.667940210891e-02       6.036513490573e+15       8.007192458539e+11       4.807882153279e+12       4.167090926689e+15       1.389030308896e+15       1.389030384769e+15       4.630100776746e+14       3.946581014145e-08       8.787702239797e+12       1.160703110567e+16       1.160703110567e+16       3.867140784175e+15      -2.435054994291e+17       2.379935815654e-04       6.124427564042e-02 
       6.796295270827e+06       1.535071974466e-11       6.397683946307e-02       1.062434983228e+08       1.309184946517e+04       1.926321181931e-03       8.897608769839e+10       3.693612047330e-02       5.870407957588e+15       7.841368214120e+11       4.708313742821e+12       4.052425920066e+15       1.350808640022e+15       1.350808714843e+15       4.502695217336e+14       3.946581014145e-08       8.545892796891e+12       1.128768093586e+16       1.128768093586e+16       3.760729445218e+15      -2.351592914189e+17       2.380952605361e-04       6.122309022128e-02 
       6.749051860573e+06       1.556636451487e-11       6.442462285304e-02       1.047717398358e+08       1.309184901739e+04       1.939805375339e-03       8.835758106101e+10       3.719463534021e-02       5.708873116355e+15       7.678978091284e+11       4.610807334990e+12       3.940916126823e+15       1.313638708941e+15       1.313638782726e+15       4.378795450521e+14       3.946581014145e-08       8.310737174639e+12       1.097711746822e+16       1.097711746822e+16       3.657246205170e+15      -2.270991542831e+17       2.381969477909e-04       6.120195768453e-02 
       6.702136855356e+06       1.578503850863e-11       6.487553996158e-02       1.033203703889e+08       1.309184856647e+04       1.953383957331e-03       8.774337387394e+10       3.745495927779e-02       5.551783196109e+15       7.519950971429e+11       4.515320226943e+12       3.832474725614e+15       1.277491575205e+15       1.277491647967e+15       4.258305008141e+14       3.946581014145e-08       8.082052281257e+12       1.067509893730e+16       1.067509893730e+16       3.556610492149e+15      -2.193152827122e+17       2.382986433914e-04       6.118087822230e-02 
       6.655547972319e+06       1.600678427567e-11       6.532961271478e-02       1.018891075135e+08       1.309184811240e+04       1.967057588615e-03       8.713343625025e+10       3.771710494203e-02       5.399015886893e+15       7.364217208772e+11       4.421810600189e+12       3.727017284142e+15       1.242339094714e+15       1.242339166468e+15       4.141130076532e+14       3.946581014145e-08       7.859660063056e+12       1.038139022989e+16       1.038139022989e+16       3.458743951353e+15      -2.117982074837e+17       2.384003473997e-04       6.115985202829e-02 
       6.609282944478e+06       1.623164496335e-11       6.578686318971e-02       1.004776726543e+08       1.309184765515e+04       1.980826934526e-03       8.652773851074e+10       3.798108507743e-02       5.250452244327e+15       7.211708599854e+11       4.330237502273e+12       3.624461693412e+15       1.208153897804e+15       1.208153968564e+15       4.027179423480e+14       3.946581014145e-08       7.643387365816e+12       1.009576270203e+16       1.009576270203e+16       3.363570384050e+15      -2.045387839424e+17       2.385020598783e-04       6.113887929779e-02 
       6.563339520604e+06       1.645966432505e-11       6.624731361990e-02       9.908579111550e+07       1.309184719470e+04       1.994692665054e-03       8.592625118253e+10       3.824691251758e-02       5.105976596998e+15       7.062358353671e+11       4.240560828841e+12       3.524728103807e+15       1.174909367936e+15       1.174909437716e+15       3.916364327186e+14       3.946581014145e-08       7.433065799962e+12       9.817994000985e+15       9.817994000985e+15       3.271015688254e+15      -1.975281808748e+17       2.386037808901e-04       6.111796022772e-02 
       6.517715465119e+06       1.669088672864e-11       6.671098639526e-02       9.771319200659e+07       1.309184673103e+04       2.008655454881e-03       8.532894499763e+10       3.851460018580e-02       4.965476456397e+15       6.916101062416e+11       4.152741306075e+12       3.427738862914e+15       1.142579620971e+15       1.142579689784e+15       3.808598507194e+14       3.946581014145e-08       7.228531609461e+12       9.547867892118e+15       9.547867892118e+15       3.181007801026e+15      -1.907578697664e+17       2.387055104985e-04       6.109709501658e-02 
       6.472408557984e+06       1.692535716516e-11       6.717790405673e-02       9.635960819022e+07       1.309184626411e+04       2.022715983410e-03       8.473579089147e+10       3.878416109577e-02       4.828842429342e+15       6.772872672843e+11       4.066740473493e+12       3.333418455064e+15       1.111139485021e+15       1.111139552881e+15       3.703798057206e+14       3.946581014145e-08       7.029625544319e+12       9.285174090572e+15       9.285174090572e+15       3.093476642371e+15      -1.842196144257e+17       2.388072487675e-04       6.107628386452e-02 
       6.427416594592e+06       1.716312125755e-11       6.764808931257e-02       9.502477622993e+07       1.309184579392e+04       2.036874934801e-03       8.414676000155e+10       3.905560835215e-02       4.695968132795e+15       6.632610458208e+11       3.982520667111e+12       3.241693442539e+15       1.080564480846e+15       1.080564547766e+15       3.601881379756e+14       3.946581014145e-08       6.836192736589e+12       9.029708097549e+15       9.029708097549e+15       3.008354060666e+15      -1.779054609649e+17       2.389089957614e-04       6.105552697333e-02 
