# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1319       1.448532586230e+03       1.412748035872e+01       0.000000000000e+00      -2.913259150115e+01       5.148895929384e-10      -3.572333670460e-07       2.277233992981e-08 
 1320       1.445609431828e+03       1.413404017352e+01       0.000000000000e+00      -2.802336822469e+01       5.139761697048e-10      -3.540021557379e-07       2.080076186026e-08 
 1321       1.442609902477e+03       1.414563943770e+01       0.000000000000e+00      -2.692113328560e+01       5.130650154617e-10      -3.506881185068e-07       1.883370349676e-08 
 1322       1.439534362853e+03       1.416227589605e+01       0.000000000000e+00      -2.582630672226e+01       5.121561134327e-10      -3.472906042358e-07       1.687117135437e-08 
 1323       1.436383181232e+03       1.418394717553e+01       0.000000000000e+00      -2.473931092350e+01       5.112494461488e-10      -3.438089589337e-07       1.491317161261e-08 
 1324       1.433156835156e+03       1.421064294736e+01       0.000000000000e+00      -2.366053560301e+01       5.103449990880e-10      -3.402429183082e-07       1.295973825162e-08 
 1325       1.429856229682e+03       1.424232131899e+01       0.000000000000e+00      -2.259023229072e+01       5.094427716937e-10      -3.365937926176e-07       1.101101797460e-08 
 1326       1.426482382659e+03       1.427893218085e+01       0.000000000000e+00      -2.152861868485e+01       5.085427665892e-10      -3.328633014179e-07       9.067186687344e-09 
 1327       1.423036319411e+03       1.432042501951e+01       0.000000000000e+00      -2.047591357792e+01       5.076449859503e-10      -3.290531828313e-07       7.128421491342e-09 
 1328       1.419519072751e+03       1.436674891683e+01       0.000000000000e+00      -1.943233685873e+01       5.067494315020e-10      -3.251651936195e-07       5.194900687672e-09 
 1329       1.415931682994e+03       1.441785254917e+01       0.000000000000e+00      -1.839810951420e+01       5.058561045146e-10      -3.212011092578e-07       3.266803780882e-09 
 1330       1.412275197971e+03       1.447368418655e+01       0.000000000000e+00      -1.737345363136e+01       5.049650057993e-10      -3.171627240085e-07       1.344311482877e-09 
 1331       1.408550673048e+03       1.453419169180e+01       0.000000000000e+00      -1.635859239918e+01       5.040761357053e-10      -3.130518509945e-07      -5.723942831818e-10 
 1332       1.404759171139e+03       1.459932251981e+01       0.000000000000e+00      -1.535375011052e+01       5.031894941149e-10      -3.088703222737e-07      -2.483130378978e-09 
 1333       1.400901762719e+03       1.466902371662e+01       0.000000000000e+00      -1.435915216406e+01       5.023050804405e-10      -3.046199889127e-07      -4.387712447132e-09 
 1334       1.396979525840e+03       1.474324191865e+01       0.000000000000e+00      -1.337502506614e+01       5.014228936201e-10      -3.003027210612e-07      -6.285954907290e-09 
 1335       1.392993546147e+03       1.482192335184e+01       0.000000000000e+00      -1.240159643275e+01       5.005429321137e-10      -2.959204080260e-07      -8.177670952206e-09 
 1336       1.388944916891e+03       1.490501383087e+01       0.000000000000e+00      -1.143909499140e+01       4.996651938990e-10      -2.914749583456e-07      -1.006267254382e-08 
 1337       1.384834738946e+03       1.499245875829e+01       0.000000000000e+00      -1.048775058300e+01       4.987896764680e-10      -2.869682998646e-07      -1.194077040933e-08 
 1338       1.380664120822e+03       1.508420312372e+01       0.000000000000e+00      -9.547794163849e+00       4.979163768225e-10      -2.824023798084e-07      -1.381177403726e-08 
 1339       1.376434178680e+03       1.518019150301e+01       0.000000000000e+00      -8.619457807463e+00       4.970452914707e-10      -2.777791648578e-07      -1.567549167352e-08 
 1340       1.372146036347e+03       1.528036805745e+01       0.000000000000e+00      -7.702974706536e+00       4.961764164226e-10      -2.731006412238e-07      -1.753173031746e-08 
 1341       1.367800825334e+03       1.538467653290e+01       0.000000000000e+00      -6.798579174828e+00       4.953097471864e-10      -2.683688147228e-07      -1.938029571794e-08 
 1342       1.363399684844e+03       1.549306025900e+01       0.000000000000e+00      -5.906506649081e+00       4.944452787642e-10      -2.635857108515e-07      -2.122099236933e-08 
 1343       1.358943761792e+03       1.560546214830e+01       0.000000000000e+00      -5.026993690930e+00       4.935830056485e-10      -2.587533748620e-07      -2.305362350760e-08 
 1344       1.354434210822e+03       1.572182469552e+01       0.000000000000e+00      -4.160277988806e+00       4.927229218176e-10      -2.538738718372e-07      -2.487799110635e-08 
 1345       1.349872194313e+03       1.584208997662e+01       0.000000000000e+00      -3.306598359854e+00       4.918650207315e-10      -2.489492867662e-07      -2.669389587278e-08 
 1346       1.345258882404e+03       1.596619964807e+01       0.000000000000e+00      -2.466194751836e+00       4.910092953286e-10      -2.439817246197e-07      -2.850113724381e-08 
 1347       1.340595453002e+03       1.609409494595e+01       0.000000000000e+00      -1.639308245043e+00       4.901557380205e-10      -2.389733104258e-07      -3.029951338201e-08 
 1348       1.335883091800e+03       1.622571668519e+01       0.000000000000e+00      -8.261810542065e-01       4.893043406890e-10      -2.339261893458e-07      -3.208882117167e-08 
 1349       1.331122992290e+03       1.636100525868e+01       0.000000000000e+00      -2.705653040544e-02       4.884550946812e-10      -2.288425267495e-07      -3.386885621479e-08 
 1350       1.326316355779e+03       1.649990063651e+01       0.000000000000e+00       7.578208370232e-01       4.876079908055e-10      -2.237245082921e-07      -3.563941282707e-08 
 1351       1.321464391404e+03       1.664234236510e+01       0.000000000000e+00       1.528205418574e+00       4.867630193280e-10      -2.185743399894e-07      -3.740028403395e-08 
 1352       1.316568316146e+03       1.678826956640e+01       0.000000000000e+00       2.283850442666e+00       4.859201699675e-10      -2.133942482944e-07      -3.915126156656e-08 
 1353       1.311629354847e+03       1.693762093704e+01       0.000000000000e+00       3.024507993730e+00       4.850794318921e-10      -2.081864801739e-07      -4.089213585769e-08 
 1354       1.306648740220e+03       1.709033474754e+01       0.000000000000e+00       3.749929010299e+00       4.842407937146e-10      -2.029533031841e-07      -4.262269603786e-08 
 1355       1.301627712870e+03       1.724634884144e+01       0.000000000000e+00       4.459863283101e+00       4.834042434882e-10      -1.976970055479e-07      -4.434272993120e-08 
 1356       1.296567521303e+03       1.740560063455e+01       0.000000000000e+00       5.154059453150e+00       4.825697687027e-10      -1.924198962314e-07      -4.605202405148e-08 
 1357       1.291469421947e+03       1.756802711403e+01       0.000000000000e+00       5.832265009831e+00       4.817373562799e-10      -1.871243050203e-07      -4.775036359804e-08 
 1358       1.286334679161e+03       1.773356483763e+01       0.000000000000e+00       6.494226288996e+00       4.809069925694e-10      -1.818125825970e-07      -4.943753245178e-08 
 1359       1.281164565253e+03       1.790214993286e+01       0.000000000000e+00       7.139688471052e+00       4.800786633447e-10      -1.764871006177e-07      -5.111331317110e-08 
 1360       1.275960360495e+03       1.807371809614e+01       0.000000000000e+00       7.768395579051e+00       4.792523537985e-10      -1.711502517895e-07      -5.277748698786e-08 
 1361       1.270723353135e+03       1.824820459200e+01       0.000000000000e+00       8.380090476782e+00       4.784280485386e-10      -1.658044499473e-07      -5.442983380331e-08 
 1362       1.265454839418e+03       1.842554425223e+01       0.000000000000e+00       8.974514866858e+00       4.776057315834e-10      -1.604521301315e-07      -5.607013218403e-08 
 1363       1.260156107008e+03       1.860567014851e+01       0.000000000000e+00       9.551450542042e+00       4.767853895085e-10      -1.550952551570e-07      -5.769819972902e-08 
 1364       1.254828385067e+03       1.878850959625e+01       0.000000000000e+00       1.011084362728e+01       4.759670209674e-10      -1.497338264736e-07      -5.931401489009e-08 
 1365       1.249472893676e+03       1.897398810623e+01       0.000000000000e+00       1.065268166676e+01       4.751506273663e-10      -1.443673495121e-07      -6.091759710240e-08 
 1366       1.244090860381e+03       1.916203070636e+01       0.000000000000e+00       1.117695249241e+01       4.743362097281e-10      -1.389953250063e-07      -6.250896659453e-08 
 1367       1.238683520209e+03       1.935256194078e+01       0.000000000000e+00       1.168364422457e+01       4.735237686901e-10      -1.336172489748e-07      -6.408814439213e-08 
 1368       1.233252115680e+03       1.954550586896e+01       0.000000000000e+00       1.217274527282e+01       4.727133045004e-10      -1.282326127032e-07      -6.565515232177e-08 
 1369       1.227797896826e+03       1.974078606477e+01       0.000000000000e+00       1.264424433672e+01       4.719048170148e-10      -1.228409027260e-07      -6.721001301466e-08 
 1370       1.222322121196e+03       1.993832561558e+01       0.000000000000e+00       1.309813040653e+01       4.710983056936e-10      -1.174416008087e-07      -6.875274991044e-08 
 1371       1.216826053879e+03       2.013804712135e+01       0.000000000000e+00       1.353439276398e+01       4.702937695985e-10      -1.120341839294e-07      -7.028338726094e-08 
 1372       1.211310967510e+03       2.033987269371e+01       0.000000000000e+00       1.395302098303e+01       4.694912073892e-10      -1.066181242612e-07      -7.180195013397e-08 
 1373       1.205778142290e+03       2.054372395509e+01       0.000000000000e+00       1.435400493064e+01       4.686906173205e-10      -1.011928891538e-07      -7.330846441713e-08 
 1374       1.200228865995e+03       2.074952203773e+01       0.000000000000e+00       1.473733476746e+01       4.678919972389e-10      -9.575794111530e-08      -7.480295682159e-08 
 1375       1.194664433993e+03       2.095718758285e+01       0.000000000000e+00       1.510300094867e+01       4.670953445791e-10      -9.031273779429e-08      -7.628545488587e-08 
 1376       1.189086149256e+03       2.116664073970e+01       0.000000000000e+00       1.545099422466e+01       4.663006563613e-10      -8.485673196141e-08      -7.775598697970e-08 
 1377       1.183495322374e+03       2.137780116466e+01       0.000000000000e+00       1.578130564182e+01       4.655079291876e-10      -7.938937149128e-08      -7.921458230778e-08 
 1378       1.177893271570e+03       2.159058802033e+01       0.000000000000e+00       1.609392654329e+01       4.647171592386e-10      -7.391009934420e-08      -8.066127091365e-08 
 1379       1.172281322713e+03       2.180491997459e+01       0.000000000000e+00       1.638884856968e+01       4.639283422705e-10      -6.841835354788e-08      -8.209608368348e-08 
 1380       1.166660809329e+03       2.202071519976e+01       0.000000000000e+00       1.666606365989e+01       4.631414736116e-10      -6.291356717914e-08      -8.351905234992e-08 
 1381       1.161033072622e+03       2.223789137162e+01       0.000000000000e+00       1.692556405181e+01       4.623565481589e-10      -5.739516834560e-08      -8.493020949593e-08 
 1382       1.155399461479e+03       2.245636566853e+01       0.000000000000e+00       1.716734228307e+01       4.615735603748e-10      -5.186258016730e-08      -8.632958855865e-08 
 1383       1.149761332490e+03       2.267605477052e+01       0.000000000000e+00       1.739139119183e+01       4.607925042843e-10      -4.631522075834e-08      -8.771722383321e-08 
 1384       1.144120049960e+03       2.289687485837e+01       0.000000000000e+00       1.759770391750e+01       4.600133734706e-10      -4.075250320848e-08      -8.909315047663e-08 
 1385       1.138476985922e+03       2.311874161271e+01       0.000000000000e+00       1.778627390152e+01       4.592361610730e-10      -3.517383556465e-08      -9.045740451165e-08 
 1386       1.132833520150e+03       2.334157021311e+01       0.000000000000e+00       1.795709488809e+01       4.584608597824e-10      -2.957862081257e-08      -9.181002283063e-08 
 1387       1.127191040177e+03       2.356527533717e+01       0.000000000000e+00       1.811016092493e+01       4.576874618388e-10      -2.396625685818e-08      -9.315104319940e-08 
