# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       2.211828709238e+03       1.278863102811e-04       1.815846869964e+02       1.380775239124e+01       1.892477981426e+04       8.552302189167e+00       4.187729608900e+07       9.876209064447e+01       6.597361188939e+01       2.411193042538e+01       5.492999150032e+01       4.339565124443e-08       4.563849223917e+01       1.906540260977e+02       1.340626940030e-03       5.228701514334e-01 
       2.196435500744e+03       1.295455878187e-04       1.827065061402e+02       1.363607530287e+01       1.892365799512e+04       8.611701225684e+00       4.158351788241e+07       9.933567258202e+01       6.415693645956e+01       2.361222969482e+01       5.379161077351e+01       4.339565124443e-08       4.438177269433e+01       1.859425496656e+02       1.345537009973e-03       5.245461580310e-01 
       2.181149327778e+03       1.312257555382e-04       1.838345468824e+02       1.346661197186e+01       1.892252995438e+04       8.671510108633e+00       4.129178601981e+07       9.991200029221e+01       6.239028057528e+01       2.312288343703e+01       5.267681882999e+01       4.339565124443e-08       4.315965511496e+01       1.813496380007e+02       1.350480877602e-03       5.262221163297e-01 
       2.165969446338e+03       1.329270664359e-04       1.849688370310e+02       1.329933299616e+01       1.892139566423e+04       8.731731633875e+00       4.100208628645e+07       1.004910811024e+02       6.067226715613e+01       2.264367712140e+01       5.158512694219e+01       4.339565124443e-08       4.197118687969e+01       1.768722581428e+02       1.355458782557e-03       5.278979848753e-01 
       2.150895117591e+03       1.346497764296e-04       1.861094044661e+02       1.313420937224e+01       1.892025509679e+04       8.792368615984e+00       4.071440456636e+07       1.010729223058e+02       5.900155703046e+01       2.217440066156e+01       5.051605650711e+01       4.339565124443e-08       4.081544159123e+01       1.725074558338e+02       1.360470966161e-03       5.295737222232e-01 
       2.135925607840e+03       1.363941443904e-04       1.872562771401e+02       1.297121248958e+01       1.891910822412e+04       8.853423888369e+00       4.042872684162e+07       1.016575311613e+02       5.737684789182e+01       2.171484832336e+01       4.946913883665e+01       4.339565124443e-08       3.969151835448e+01       1.682523534497e+02       1.365517671428e-03       5.312492869431e-01 
       2.121060188489e+03       1.381604321756e-04       1.884094830772e+02       1.281031412531e+01       1.891795501818e+04       8.914900303393e+00       4.014503919172e+07       1.022449148928e+02       5.579687328426e+01       2.126481863471e+01       4.844391495219e+01       4.339565124443e-08       3.859854107462e+01       1.641041479892e+02       1.370599143073e-03       5.329246376230e-01 
       2.106298136005e+03       1.399489046606e-04       1.895690503738e+02       1.265148643892e+01       1.891679545089e+04       8.976800732498e+00       3.986332779285e+07       1.028350806886e+02       5.426040161548e+01       2.082411429728e+01       4.743993538349e+01       4.339565124443e-08       3.753565777442e+01       1.600601091141e+02       1.375715627530e-03       5.345997328727e-01 
       2.091638731884e+03       1.417598297726e-04       1.907350071982e+02       1.249470196694e+01       1.891562949406e+04       9.039128066331e+00       3.958357891724e+07       1.034280357013e+02       5.276623519717e+01       2.039254210006e+01       4.645675997169e+01       4.339565124443e-08       3.650203993035e+01       1.561175772427e+02       1.380867372958e-03       5.362745313287e-01 
       2.077081262614e+03       1.435934785237e-04       1.919073817904e+02       1.233993361787e+01       1.891445711947e+04       9.101885214863e+00       3.930577893248e+07       1.040237870466e+02       5.131320931176e+01       1.996991283468e+01       4.549395767651e+01       4.339565124443e-08       3.549688182705e+01       1.522739616934e+02       1.386054629256e-03       5.379489916577e-01 
       2.062625019645e+03       1.454501250442e-04       1.930862024623e+02       1.218715466700e+01       1.891327829880e+04       9.165075107518e+00       3.902991430090e+07       1.046223418037e+02       4.990019130486e+01       1.955604121252e+01       4.455110638727e+01       4.339565124443e-08       3.451939992944e+01       1.485267388775e+02       1.391277648076e-03       5.396230725610e-01 
       2.048269299349e+03       1.473300466175e-04       1.942714975974e+02       1.203633875145e+01       1.891209300366e+04       9.228700693300e+00       3.875597157884e+07       1.052237070142e+02       4.852607970266e+01       1.915074578347e+01       4.362779273797e+01       4.339565124443e-08       3.356883227222e+01       1.448734505397e+02       1.396536682831e-03       5.412967327781e-01 
       2.034013402991e+03       1.492335237136e-04       1.954632956509e+02       1.188745986516e+01       1.891090120561e+04       9.292764940914e+00       3.848393741606e+07       1.058278896815e+02       4.718980335367e+01       1.875384885648e+01       4.272361192617e+01       4.339565124443e-08       3.264443786608e+01       1.413117020458e+02       1.401831988713e-03       5.429699310914e-01 
       2.019856636691e+03       1.511608400246e-04       1.966616251496e+02       1.174049235403e+01       1.890970287611e+04       9.357270838902e+00       3.821379855504e+07       1.064348967709e+02       4.589032059400e+01       1.836517642163e+01       4.183816753554e+01       4.339565124443e-08       3.174549612038e+01       1.378391607150e+02       1.407163822699e-03       5.446426263298e-01 
       2.005798311391e+03       1.531122824994e-04       1.978665146917e+02       1.159541091108e+01       1.890849798657e+04       9.422221395761e+00       3.794554183039e+07       1.070447352087e+02       4.462661843574e+01       1.798455807393e+01       4.097107136217e+01       4.339565124443e-08       3.087130628159e+01       1.344535541968e+02       1.412532443571e-03       5.463147773726e-01 
       1.991837742824e+03       1.550881413793e-04       1.990779929470e+02       1.145219057173e+01       1.890728650831e+04       9.487619640083e+00       3.767915416815e+07       1.076574118816e+02       4.339771177754e+01       1.761182693860e+01       4.012194324450e+01       4.339565124443e-08       3.002118688723e+01       1.311526688913e+02       1.417938111920e-03       5.479863431541e-01 
       1.977974251476e+03       1.570887102340e-04       2.002960886565e+02       1.131080670907e+01       1.890606841260e+04       9.553468620676e+00       3.741462258519e+07       1.082729336368e+02       4.220264263702e+01       1.724681959798e+01       3.929041089665e+01       4.339565124443e-08       2.919447523491e+01       1.279343484100e+02       1.423381090167e-03       5.496572826669e-01 
       1.964207162559e+03       1.591142859975e-04       2.015208306326e+02       1.117123502925e+01       1.890484367063e+04       9.619771406701e+00       3.715193418857e+07       1.088913072807e+02       4.104047940427e+01       1.688937601989e+01       3.847610974531e+01       4.339565124443e-08       2.839052686586e+01       1.247964920787e+02       1.428861642569e-03       5.513275549667e-01 
       1.950535805973e+03       1.611651690052e-04       2.027522477590e+02       1.103345156692e+01       1.890361225350e+04       9.686531087796e+00       3.689107617493e+07       1.095125395790e+02       3.991031611588e+01       1.653933948752e+01       3.767868277002e+01       4.339565124443e-08       2.760871506279e+01       1.217370534796e+02       1.434380035236e-03       5.529971191754e-01 
       1.936959516275e+03       1.632416630304e-04       2.039903689905e+02       1.089743268074e+01       1.890237413227e+04       9.753750774218e+00       3.663203582982e+07       1.101366372560e+02       3.881127174900e+01       1.619655653075e+01       3.689778034662e+01       4.339565124443e-08       2.684843036150e+01       1.187540390313e+02       1.439936536142e-03       5.546659344857e-01 
       1.923477632648e+03       1.653440753223e-04       2.052352233531e+02       1.076315504892e+01       1.890112927791e+04       9.821433596969e+00       3.637480052712e+07       1.107636069943e+02       3.774248953479e+01       1.586087685888e+01       3.613306009415e+01       4.339565124443e-08       2.610908007596e+01       1.158455066072e+02       1.445531415139e-03       5.563339601650e-01 
       1.910089498868e+03       1.674727166430e-04       2.064868399439e+02       1.063059566488e+01       1.889987766132e+04       9.889582707930e+00       3.611935772844e+07       1.113934554341e+02       3.670313629078e+01       1.553215329479e+01       3.538418672469e+01       4.339565124443e-08       2.539008783646e+01       1.130095641901e+02       1.451164943969e-03       5.580011555590e-01 
       1.896794463272e+03       1.696279013064e-04       2.077452479310e+02       1.049973183288e+01       1.889861925333e+04       9.958201280000e+00       3.586569498245e+07       1.120261891726e+02       3.569240177161e+01       1.521024171042e+01       3.465083189655e+01       4.339565124443e-08       2.469089314046e+01       1.102443685624e+02       1.456837396278e-03       5.596674800960e-01 
       1.883591878723e+03       1.718099472163e-04       2.090104765534e+02       1.037054116383e+01       1.889735402471e+04       1.002729250723e+01       3.561379992432e+07       1.126618147639e+02       3.470949803762e+01       1.489500096363e+01       3.393267407027e+01       4.339565124443e-08       2.401095091582e+01       1.075481240307e+02       1.462549047629e-03       5.613328932905e-01 
       1.870481102587e+03       1.740191759056e-04       2.102825551212e+02       1.024300157105e+01       1.889608194614e+04       1.009685960495e+01       3.536366027513e+07       1.133003387185e+02       3.375365884089e+01       1.458629283634e+01       3.322939836779e+01       4.339565124443e-08       2.334973109606e+01       1.049190811845e+02       1.468300175516e-03       5.629973547474e-01 
       1.857461496692e+03       1.762559125754e-04       2.115615130153e+02       1.011709126612e+01       1.889480298824e+04       1.016690580993e+01       3.511526384123e+07       1.139417675023e+02       3.282413902804e+01       1.428398197396e+01       3.254069643442e+01       4.339565124443e-08       2.270671820728e+01       1.023555356871e+02       1.474091059376e-03       5.646608241655e-01 
       1.844532427303e+03       1.785204861354e-04       2.128473796873e+02       9.992788754861e+00       1.889351712157e+04       1.023743438049e+01       3.486859851366e+07       1.145861075368e+02       3.192021395965e+01       1.398793582606e+01       3.186626630374e+01       4.339565124443e-08       2.208141096644e+01       9.985582709927e+01       1.479921980604e-03       5.663232613418e-01 
       1.831693265090e+03       1.808132292433e-04       2.141401846598e+02       9.870072833225e+00       1.889222431660e+04       1.030844859665e+01       3.462365226759e+07       1.152333651981e+02       3.104117894549e+01       1.369802458829e+01       3.120581226521e+01       4.339565124443e-08       2.147332189078e+01       9.741833773317e+01       1.485793222566e-03       5.679846261748e-01 
       1.818943385096e+03       1.831344783461e-04       2.154399575259e+02       9.748922583387e+00       1.889092454373e+04       1.037995176028e+01       3.438041316171e+07       1.158835468167e+02       3.018634869541e+01       1.341412114552e+01       3.055904473465e+01       4.339565124443e-08       2.088197691789e+01       9.504149153687e+01       1.491705070613e-03       5.696448786690e-01 
       1.806282166708e+03       1.854845737206e-04       2.167467279497e+02       9.629317369803e+00       1.888961777331e+04       1.045194719523e+01       3.413886933762e+07       1.165366586771e+02       2.935505678531e+01       1.313610101609e+01       2.992568012728e+01       4.339565124443e-08       2.030691503631e+01       9.272375300839e+01       1.497657812093e-03       5.713039789379e-01 
       1.793708993626e+03       1.878638595155e-04       2.180605256657e+02       9.511236835351e+00       1.888830397559e+04       1.052443824747e+01       3.389900901934e+07       1.171927070171e+02       2.854665513776e+01       1.286384229727e+01       2.930544073347e+01       4.339565124443e-08       1.974768792624e+01       9.046362613814e+01       1.503651736371e-03       5.729618872084e-01 
       1.781223253834e+03       1.902726837925e-04       2.193813804791e+02       9.394660897525e+00       1.888698312078e+04       1.059742828523e+01       3.366082051262e+07       1.178516980274e+02       2.776051351701e+01       1.259722561186e+01       2.869805459703e+01       4.339565124443e-08       1.920385961019e+01       8.825965337949e+01       1.509687134833e-03       5.746185638242e-01 
       1.768824339569e+03       1.927113985695e-04       2.207093222657e+02       9.279569744676e+00       1.888565517899e+04       1.067092069917e+01       3.342429220448e+07       1.185136378513e+02       2.699601903783e+01       1.233613405586e+01       2.810325539600e+01       4.339565124443e-08       1.867500611323e+01       8.611041464631e+01       1.515764300910e-03       5.762739692497e-01 
       1.756511647291e+03       1.951803598628e-04       2.220443809719e+02       9.165943832308e+00       1.888432012029e+04       1.074491890247e+01       3.318941256258e+07       1.191785325840e+02       2.625257568788e+01       1.208045314720e+01       2.752078232597e+01       4.339565124443e-08       1.816071513257e+01       8.401452633702e+01       1.521883530086e-03       5.779280640736e-01 
       1.744284577657e+03       1.976799277305e-04       2.233865866144e+02       9.053763879423e+00       1.888297791465e+04       1.081942633103e+01       3.295617013468e+07       1.198463882723e+02       2.552960386327e+01       1.183007077565e+01       2.695037998579e+01       4.339565124443e-08       1.766058571624e+01       8.197064038435e+01       1.528045119914e-03       5.795808090126e-01 
       1.732142535488e+03       2.002104663161e-04       2.247359692807e+02       8.943010864920e+00       1.888162853198e+04       1.089444644359e+01       3.272455354806e+07       1.205172109142e+02       2.482653991681e+01       1.158487715361e+01       2.639179826558e+01       4.339565124443e-08       1.717422795069e+01       7.997744333009e+01       1.534249370034e-03       5.812321649149e-01 
       1.720084929741e+03       2.027723438930e-04       2.260925591286e+02       8.833666024041e+00       1.888027194213e+04       1.096998272187e+01       3.249455150902e+07       1.211910064582e+02       2.414283571883e+01       1.134476476804e+01       2.584479223718e+01       4.339565124443e-08       1.670126265684e+01       7.803365542429e+01       1.540496582181e-03       5.828820927642e-01 
       1.708111173482e+03       2.053659329085e-04       2.274563863862e+02       8.725710844860e+00       1.887890811487e+04       1.104603867074e+01       3.226615280227e+07       1.218677808031e+02       2.347795822996e+01       1.110962833330e+01       2.530912204681e+01       4.339565124443e-08       1.624132109465e+01       7.613802974811e+01       1.546787060203e-03       5.845305536828e-01 
       1.696220683855e+03       2.079916100295e-04       2.288274813522e+02       8.619127064837e+00       1.887753701991e+04       1.112261781835e+01       3.203934629042e+07       1.225475397974e+02       2.283138908574e+01       1.087936474508e+01       2.478455280988e+01       4.339565124443e-08       1.579404467571e+01       7.428935135980e+01       1.553121110078e-03       5.861775089357e-01 
       1.684412882055e+03       2.106497561873e-04       2.302058743957e+02       8.513896667398e+00       1.887615862686e+04       1.119972371627e+01       3.181412091343e+07       1.232302892389e+02       2.220262419266e+01       1.065387303513e+01       2.427085450814e+01       4.339565124443e-08       1.535908468381e+01       7.248643646314e+01       1.559499039925e-03       5.878229199335e-01 
       1.672687193301e+03       2.133407566245e-04       2.315915959560e+02       8.410001878582e+00       1.887477290530e+04       1.127735993969e+01       3.159046568806e+07       1.239160348744e+02       2.159117333529e+01       1.043305432706e+01       2.376780188883e+01       4.339565124443e-08       1.493610200317e+01       7.072813159775e+01       1.565921160021e-03       5.894667482364e-01 
       1.661043046805e+03       2.160650009407e-04       2.329846765429e+02       8.307425163716e+00       1.887337982472e+04       1.135553008750e+01       3.136836970737e+07       1.246047823989e+02       2.099655979425e+01       1.021681179301e+01       2.327517436594e+01       4.339565124443e-08       1.452476685415e+01       6.901331285074e+01       1.572387782815e-03       5.911089555576e-01 
       1.649479875746e+03       2.188228831398e-04       2.343851467365e+02       8.206149224154e+00       1.887197935452e+04       1.143423778251e+01       3.114782214014e+07       1.252965374555e+02       2.041831997469e+01       1.000505061117e+01       2.279275592358e+01       4.339565124443e-08       1.412475853624e+01       6.734088508908e+01       1.578899222944e-03       5.927495037667e-01 
       1.637997117245e+03       2.216148016774e-04       2.357930371873e+02       8.106156994044e+00       1.887057146407e+04       1.151348667153e+01       3.092881223038e+07       1.259913056348e+02       1.985600304496e+01       9.797677924289e+00       2.232033502127e+01       4.339565124443e-08       1.373576517817e+01       6.570978121208e+01       1.585455797249e-03       5.943883548927e-01 
       1.626594212332e+03       2.244411595091e-04       2.372083786159e+02       8.007431637151e+00       1.886915612264e+04       1.159328042560e+01       3.071132929680e+07       1.266890924745e+02       1.930917058532e+01       9.594602798906e+00       2.185770450126e+01       4.339565124443e-08       1.335748349477e+01       6.411896142365e+01       1.592057824789e-03       5.960254711282e-01 
       1.615270605922e+03       2.273023641381e-04       2.386312018135e+02       7.909956543721e+00       1.886773329945e+04       1.167362274010e+01       3.049536273227e+07       1.273899034592e+02       1.877739624622e+01       9.395736185547e+00       2.140466149770e+01       4.339565124443e-08       1.298961855070e+01       6.256741252356e+01       1.598705626854e-03       5.976608148320e-01 
       1.604025746790e+03       2.301988276652e-04       2.400615376414e+02       7.813715327384e+00       1.886630296362e+04       1.175451733491e+01       3.028090200334e+07       1.280937440193e+02       1.826026541602e+01       9.200990879682e+00       2.096100734778e+01       4.339565124443e-08       1.263188353052e+01       6.105414721739e+01       1.605399526989e-03       5.992943485329e-01 
       1.592859087539e+03       2.331309668375e-04       2.414994170313e+02       7.718691822101e+00       1.886486508423e+04       1.183596795458e+01       3.006793664969e+07       1.288006195315e+02       1.775737489788e+01       9.010281483503e+00       2.052654750461e+01       4.339565124443e-08       1.228399951519e+01       5.957820344458e+01       1.612139850999e-03       6.009260349327e-01 
       1.581770084579e+03       2.360992030986e-04       2.429448709851e+02       7.624870079163e+00       1.886341963027e+04       1.191797836847e+01       2.985645628365e+07       1.295105353177e+02       1.726833259551e+01       8.823524368501e+00       2.010109145199e+01       4.339565124443e-08       1.194569526472e+01       5.813864372412e+01       1.618926926973e-03       6.025558369096e-01 
       1.570758198096e+03       2.391039626395e-04       2.443979305752e+02       7.532234364213e+00       1.886196657068e+04       1.200055237093e+01       2.964645058969e+07       1.302234966447e+02       1.679275720761e+01       8.640637638807e+00       1.968445262091e+01       4.339565124443e-08       1.161670700671e+01       5.673455451743e+01       1.625761085295e-03       6.041837175211e-01 
       1.559822892029e+03       2.421456764488e-04       2.458586269443e+02       7.440769154326e+00       1.886050587432e+04       1.208369378142e+01       2.943790932388e+07       1.309395087240e+02       1.633027793067e+01       8.461541095306e+00       1.927644830774e+01       4.339565124443e-08       1.129677823085e+01       5.536504560796e+01       1.632642658664e-03       6.058096400079e-01 
       1.548963634041e+03       2.452247803650e-04       2.473269913052e+02       7.350459135117e+00       1.885903750995e+04       1.216740644474e+01       2.923082231345e+07       1.316585767113e+02       1.588053416999e+01       8.286156200484e+00       1.887689959423e+01       4.339565124443e-08       1.098565948892e+01       5.402924949702e+01       1.639571982106e-03       6.074335677960e-01 
       1.538179895497e+03       2.483417151285e-04       2.488030549414e+02       7.261289197898e+00       1.885756144632e+04       1.225169423112e+01       2.902517945627e+07       1.323807057060e+02       1.544317525865e+01       8.114406044004e+00       1.848563126900e+01       4.339565124443e-08       1.068310820047e+01       5.272632081551e+01       1.646549392994e-03       6.090554645009e-01 
       1.527471151433e+03       2.514969264339e-04       2.502868492064e+02       7.173244436869e+00       1.885607765205e+04       1.233656103641e+01       2.882097072035e+07       1.331059007508e+02       1.501786018418e+01       7.946215309002e+00       1.810247175082e+01       4.339565124443e-08       1.038888846367e+01       5.145543575107e+01       1.653575231062e-03       6.106752939297e-01 
       1.516836880536e+03       2.546908649833e-04       2.517784055244e+02       7.086310146346e+00       1.885458609574e+04       1.242201078226e+01       2.861818614335e+07       1.338341668315e+02       1.460425732282e+01       7.781510239072e+00       1.772725301339e+01       4.339565124443e-08       1.010277087154e+01       5.021579149021e+01       1.660649838422e-03       6.122930200848e-01 
       1.506276565114e+03       2.579239865404e-04       2.532777553897e+02       7.000471818034e+00       1.885308674587e+04       1.250804741627e+01       2.841681583211e+07       1.345655088763e+02       1.420204418103e+01       7.620218605944e+00       1.735981051167e+01       4.339565124443e-08       9.824532333061e+00       4.900660567509e+01       1.667773559581e-03       6.139086071666e-01 
       1.495789691074e+03       2.611967519842e-04       2.547849303673e+02       6.915715138330e+00       1.885157957089e+04       1.259467491213e+01       2.821684996216e+07       1.352999317557e+02       1.381090714414e+01       7.462269677821e+00       1.699998310979e+01       4.339565124443e-08       9.553955899378e+00       4.782711587452e+01       1.674946741458e-03       6.155220195764e-01 
       1.485375747895e+03       2.645096273646e-04       2.562999620926e+02       6.832025985666e+00       1.885006453917e+04       1.268189726983e+01       2.801827877727e+07       1.360374402819e+02       1.343054123196e+01       7.307594188384e+00       1.664761301041e+01       4.339565124443e-08       9.290830594667e+00       4.667657906882e+01       1.682169733399e-03       6.171332219195e-01 
       1.475034228605e+03       2.678630839572e-04       2.578228822714e+02       6.749390427893e+00       1.884854161899e+04       1.276971851581e+01       2.782109258892e+07       1.367780392085e+02       1.306064986102e+01       7.156124306428e+00       1.630254568558e+01       4.339565124443e-08       9.034951251719e+00       4.555427114814e+01       1.689442887198e-03       6.187421790081e-01 
       1.464764629756e+03       2.712575983195e-04       2.593537226799e+02       6.667794719694e+00       1.884701077858e+04       1.285814270311e+01       2.762528177587e+07       1.375217332302e+02       1.270094461344e+01       7.007793606134e+00       1.596462980897e+01       4.339565124443e-08       8.786118352026e+00       4.445948642398e+01       1.696766557108e-03       6.203488558637e-01 
       1.454566451396e+03       2.746936523479e-04       2.608925151652e+02       6.587225300033e+00       1.884547198609e+04       1.294717391158e+01       2.743083678369e+07       1.382685269821e+02       1.235114501218e+01       6.862537037956e+00       1.563371718959e+01       4.339565124443e-08       8.544137870276e+00       4.339153715340e+01       1.704141099865e-03       6.219532177205e-01 
       1.444439197050e+03       2.781717333344e-04       2.624392916448e+02       6.507668789648e+00       1.884392520961e+04       1.303681624801e+01       2.723774812426e+07       1.390184250397e+02       1.201097830233e+01       6.720290900105e+00       1.530966270680e+01       4.339565124443e-08       8.308821123131e+00       4.234975307577e+01       1.711566874700e-03       6.235552300276e-01 
       1.434382373693e+03       2.816923340246e-04       2.639940841068e+02       6.429111988568e+00       1.884237041715e+04       1.312707384630e+01       2.704600637538e+07       1.397714319185e+02       1.168017923864e+01       6.580992810632e+00       1.499232424672e+01       4.339565124443e-08       8.079984622159e+00       4.133348096154e+01       1.719044243359e-03       6.251548584523e-01 
       1.424395491725e+03       2.852559526760e-04       2.655569246101e+02       6.351541873666e+00       1.884080757665e+04       1.321795086769e+01       2.685560218022e+07       1.405275520733e+02       1.135848987867e+01       6.444581680087e+00       1.468156263995e+01       4.339565124443e-08       7.857449930824e+00       4.034208417293e+01       1.726573570119e-03       6.267520688820e-01 
       1.414478064951e+03       2.888630931173e-04       2.671278452843e+02       6.274945596253e+00       1.883923665598e+04       1.330945150085e+01       2.666652624695e+07       1.412867898982e+02       1.104565938185e+01       6.310997684736e+00       1.437724160054e+01       4.339565124443e-08       7.641043525407e+00       3.937494223593e+01       1.734155221807e-03       6.283468274277e-01 
       1.404629610552e+03       2.925142648076e-04       2.687068783297e+02       6.199310479697e+00       1.883765762293e+04       1.340157996212e+01       2.647876934823e+07       1.420491497261e+02       1.074144381388e+01       6.180182240349e+00       1.407922766629e+01       4.339565124443e-08       7.430596659757e+00       3.843145042368e+01       1.741789567820e-03       6.299391004259e-01 
       1.394849649067e+03       2.962099828970e-04       2.702940560176e+02       6.124624017079e+00       1.883607044524e+04       1.349434049565e+01       2.629232232079e+07       1.428146358282e+02       1.044560595666e+01       6.052077976513e+00       1.378739014024e+01       4.339565124443e-08       7.225945233765e+00       3.751101935058e+01       1.749476980136e-03       6.315288544414e-01 
       1.385137704365e+03       2.999507682872e-04       2.718894106902e+02       6.050873868877e+00       1.883447509057e+04       1.358773737361e+01       2.610717606496e+07       1.435832524141e+02       1.015791512335e+01       5.926628711493e+00       1.350160103337e+01       4.339565124443e-08       7.026929665459e+00       3.661307457706e+01       1.757217833340e-03       6.331160562697e-01 
       1.375493303626e+03       3.037371476933e-04       2.734929747606e+02       5.978047860691e+00       1.883287152650e+04       1.368177489632e+01       2.592332154427e+07       1.443550036307e+02       9.878146978592e+00       5.803779427600e+00       1.322173500850e+01       4.339565124443e-08       6.833394766618e+00       3.573705622471e+01       1.765012504637e-03       6.347006729398e-01 
       1.365915977314e+03       3.075696537057e-04       2.751047807129e+02       5.906133980984e+00       1.883125972055e+04       1.377645739246e+01       2.574074978497e+07       1.451298935627e+02       9.606083363653e+00       5.683476247083e+00       1.294766932539e+01       4.339565124443e-08       6.645189621813e+00       3.488241860133e+01       1.772861373874e-03       6.362826717161e-01 
       1.356405259158e+03       3.114488248528e-04       2.767248611026e+02       5.835120378871e+00       1.882963964016e+04       1.387178921926e+01       2.555945187561e+07       1.459079262317e+02       9.341512126364e+00       5.565666408506e+00       1.267928378688e+01       4.339565124443e-08       6.462167470775e+00       3.404862983592e+01       1.780764823552e-03       6.378620201012e-01 
       1.346960686126e+03       3.153752056649e-04       2.783532485560e+02       5.764995361928e+00       1.882801125270e+04       1.396777476264e+01       2.537941896659e+07       1.466891055961e+02       9.084226955770e+00       5.450298243625e+00       1.241646068626e+01       4.339565124443e-08       6.284185594005e+00       3.323517152305e+01       1.788723238854e-03       6.394386858379e-01 
       1.337581798405e+03       3.193493467380e-04       2.799899757709e+02       5.695747394032e+00       1.882637452549e+04       1.406441843743e+01       2.520064226977e+07       1.474734355508e+02       8.834027221317e+00       5.337321154742e+00       1.215908475565e+01       4.339565124443e-08       6.111105201525e+00       3.244153837663e+01       1.796737007656e-03       6.410126369116e-01 
       1.328268139375e+03       3.233718047985e-04       2.816350755165e+02       5.627365093234e+00       1.882472942574e+04       1.416172468753e+01       2.502311305800e+07       1.482609199265e+02       8.590717816465e+00       5.226685592523e+00       1.190704311547e+01       4.339565124443e-08       5.942791324703e+00       3.166723789255e+01       1.804806520550e-03       6.425838415528e-01 
       1.319019255593e+03       3.274431427688e-04       2.832885806333e+02       5.559837229659e+00       1.882307592063e+04       1.425969798612e+01       2.484682266472e+07       1.490515624899e+02       8.354109006614e+00       5.118343034280e+00       1.166022522497e+01       4.339565124443e-08       5.779112711045e+00       3.091179002030e+01       1.812932170859e-03       6.441522682386e-01 
       1.309834696765e+03       3.315639298337e-04       2.849505240333e+02       5.493152723436e+00       1.882141397723e+04       1.435834283581e+01       2.467176248353e+07       1.498453669433e+02       8.124016281210e+00       5.012245962706e+00       1.141852283379e+01       4.339565124443e-08       5.619941721888e+00       3.017472684299e+01       1.821114354662e-03       6.457178856958e-01 
       1.300714015727e+03       3.357347415067e-04       2.866209387003e+02       5.427300642653e+00       1.881974356256e+04       1.445766376884e+01       2.449792396777e+07       1.506423369238e+02       7.900260209919e+00       4.908347845039e+00       1.118182993448e+01       4.339565124443e-08       5.465154232912e+00       2.945559226575e+01       1.829353470807e-03       6.472806629020e-01 
       1.291656768422e+03       3.399561596979e-04       2.882998576897e+02       5.362270201350e+00       1.881806464357e+04       1.455766534727e+01       2.432529863011e+07       1.514424760036e+02       7.682666302774e+00       4.806603112673e+00       1.095004271606e+01       4.339565124443e-08       5.314629537384e+00       2.875394171229e+01       1.837649920936e-03       6.488405690885e-01 
       1.282662513879e+03       3.442287727820e-04       2.899873141287e+02       5.298050757523e+00       1.881637718713e+04       1.465835216319e+01       2.415387804213e+07       1.522457876894e+02       7.471064874154e+00       4.706967141178e+00       1.072305951850e+01       4.339565124443e-08       5.168250252071e+00       2.806934182929e+01       1.846004109500e-03       6.503975737417e-01 
       1.273730814193e+03       3.485531756677e-04       2.916833412165e+02       5.234631811174e+00       1.881468116004e+04       1.475972883887e+01       2.398365383393e+07       1.530522754221e+02       7.265290910521e+00       4.609396230739e+00       1.050078078815e+01       4.339565124443e-08       5.025902225742e+00       2.740137019855e+01       1.854416443780e-03       6.519516466055e-01 
       1.264861234502e+03       3.529299698668e-04       2.933879722242e+02       5.172003002370e+00       1.881297652904e+04       1.486180002695e+01       2.381461769369e+07       1.538619425768e+02       7.065183941793e+00       4.513847587006e+00       1.028310903415e+01       4.339565124443e-08       4.887474450185e+00       2.674961505653e+01       1.862887333908e-03       6.535027576828e-01 
       1.256053342963e+03       3.573597635648e-04       2.951012404952e+02       5.110154109348e+00       1.881126326076e+04       1.496457041069e+01       2.364676136730e+07       1.546747924619e+02       6.870587916257e+00       4.420279302330e+00       1.006994878562e+01       4.339565124443e-08       4.752858973681e+00       2.611367502128e+01       1.871417192887e-03       6.550508772377e-01 
       1.247306710738e+03       3.618431716924e-04       2.968231794451e+02       5.049075046624e+00       1.880954132181e+04       1.506804470409e+01       2.348007665793e+07       1.554908283195e+02       6.681351078927e+00       4.328650337393e+00       9.861206549874e+00       4.339565124443e-08       4.621950816851e+00       2.549315882644e+01       1.880006436609e-03       6.565959757972e-01 
       1.238620911968e+03       3.663808159968e-04       2.985538225618e+02       4.988755863149e+00       1.880781067870e+04       1.517222765212e+01       2.331455542564e+07       1.563100533248e+02       6.497325853249e+00       4.238920503224e+00       9.656790771406e+00       4.339565124443e-08       4.494647890826e+00       2.488768506210e+01       1.888655483877e-03       6.581380241530e-01 
