# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_tot            16:(.)p_tot              17:(.)p_tot_prime        18:gr.fac. D             19:gr.fac. f          
       6.179687755423e+13       1.979259611088e-25       7.499693310820e-09       8.239353131443e+21       1.344542322611e+04       2.175744755762e-10       8.308851727686e+17       4.330248178723e-09       4.012778603396e+43       5.894874111068e+32       3.539550245755e+33       4.066036797913e-08       2.775915398654e+43       6.788694002463e+43       6.788694002463e+43       2.262898000683e+43      -1.206845165386e+52       4.889790020311e-06       2.077631326905e+00 
       6.136730640936e+13       2.007066229364e-25       7.552444003522e-09       8.125202166212e+21       1.344542322611e+04       2.190974969052e-10       8.251094069201e+17       4.360559915973e-09       3.902359869831e+43       5.772794838549e+32       3.466248303948e+33       4.066036797913e-08       2.699531153946e+43       6.601891024182e+43       6.601891024182e+43       2.200630341259e+43      -1.165478327926e+52       4.960656542344e-06       2.047950879378e+00 
       6.094072135984e+13       2.035263502820e-25       7.605194696225e-09       8.012632689558e+21       1.344542322611e+04       2.206311793836e-10       8.193737903874e+17       4.391083835385e-09       3.794979503924e+43       5.653243753824e+32       3.394464400960e+33       4.066036797913e-08       2.625248757458e+43       6.420228261778e+43       6.420228261778e+43       2.140076087127e+43      -1.125529414895e+52       5.031523064378e-06       2.019106500796e+00 
       6.051710164830e+13       2.063856919771e-25       7.657945388928e-09       7.901622790970e+21       1.344542322611e+04       2.221755976393e-10       8.136780440789e+17       4.421821422232e-09       3.690553899588e+43       5.536168499656e+32       3.324167099125e+33       4.066036797913e-08       2.553010373101e+43       6.243564273077e+43       6.243564273077e+43       2.081188090896e+43      -1.086949824325e+52       5.102389586411e-06       1.991063354951e+00 
       6.009642666167e+13       2.092852045637e-25       7.712515071034e-09       7.792150863490e+21       1.344542322611e+04       2.237308268227e-10       8.080218908430e+17       4.452774172187e-09       3.589001751309e+43       5.421517803093e+32       3.255325611835e+33       4.066036797913e-08       2.482759756250e+43       6.071761507939e+43       6.071761507939e+43       2.023920502520e+43      -1.049692620171e+52       5.173256108445e-06       1.963788514473e+00 
       5.967867593016e+13       2.122254524025e-25       7.767084753141e-09       7.684195599514e+21       1.344542322611e+04       2.252969426105e-10       8.024050554548e+17       4.483943591392e-09       3.490243990837e+43       5.309241453017e+32       3.187909790052e+33       4.066036797913e-08       2.414442209950e+43       5.904686201159e+43       5.904686201159e+43       1.968228733596e+43      -1.013712475205e+52       5.244122630478e-06       1.937250831845e+00 
       5.926382912628e+13       2.152070077833e-25       7.821654435247e-09       7.577735986640e+21       1.344542322611e+04       2.268740212088e-10       7.968272646025e+17       4.515331196531e-09       3.394203725627e+43       5.199290278148e+32       3.121890109106e+33       4.066036797913e-08       2.348004542330e+43       5.742208268321e+43       5.742208268321e+43       1.914069422652e+43      -9.789656158770e+51       5.314989152512e-06       1.911420820754e+00 
       5.885186606383e+13       2.182304510356e-25       7.876224117354e-09       7.472751303577e+21       1.344542322611e+04       2.284621393572e-10       7.912882468744e+17       4.546938514907e-09       3.300806178968e+43       5.091616125517e+32       3.057237655767e+33       4.066036797913e-08       2.283395025187e+43       5.584201204512e+43       5.584201204512e+43       1.861400401385e+43      -9.454097690525e+51       5.385855674545e-06       1.886270546797e+00 
       5.844276669695e+13       2.212963706422e-25       7.930793799460e-09       7.369221116119e+21       1.344542322611e+04       2.300613743327e-10       7.857877327452e+17       4.578767084511e-09       3.209978631763e+43       4.986171839373e+32       2.993924115579e+33       4.066036797913e-08       2.220563353712e+43       5.430541985825e+43       5.430541985825e+43       1.810180661825e+43      -9.130041105879e+51       5.456722196579e-06       1.861773526709e+00 
       5.803651111912e+13       2.244053633533e-25       7.985363481566e-09       7.267125273158e+21       1.344542322611e+04       2.316718039531e-10       7.803254545633e+17       4.610818454102e-09       3.121650365911e+43       4.882911240531e+32       2.931921760461e+33       4.066036797913e-08       2.159460607324e+43       5.281110973577e+43       5.281110973577e+43       1.760370324412e+43      -8.817092156619e+51       5.527588718612e-06       1.837904635341e+00 
       5.763307956218e+13       2.275580343031e-25       8.041752153076e-09       7.166443902769e+21       1.344542322611e+04       2.332935065807e-10       7.749011465375e+17       4.643094183280e-09       3.035752609243e+43       4.781789106150e+32       2.871203436566e+33       4.066036797913e-08       2.100039211576e+43       5.135791821154e+43       5.135791821154e+43       1.711930606940e+43      -8.514870108115e+51       5.598455240646e-06       1.814640019704e+00 
       5.723245239541e+13       2.307549971270e-25       8.098140824586e-09       7.067157408341e+21       1.344542322611e+04       2.349265611268e-10       7.695145447244e+17       4.675595842562e-09       2.952218481982e+43       4.682761149925e+32       2.811742552383e+33       4.066036797913e-08       2.042252901117e+43       4.994471383427e+43       4.994471383427e+43       1.664823794366e+43      -8.223007276118e+51       5.669321762679e-06       1.791957019458e+00 
       5.683461012454e+13       2.339968740816e-25       8.154529496096e-09       6.969246464759e+21       1.344542322611e+04       2.365710470547e-10       7.641653870153e+17       4.708325013460e-09       2.870982944664e+43       4.585784002696e+32       2.753513067098e+33       4.066036797913e-08       1.986056683671e+43       4.857039628656e+43       4.857039628656e+43       1.619013209445e+43      -7.941148579429e+51       5.740188284713e-06       1.769834093292e+00 
       5.643953339081e+13       2.372842961655e-25       8.212737157010e-09       6.872692014647e+21       1.344542322611e+04       2.382270443841e-10       7.588534131234e+17       4.741283288554e-09       2.791982747502e+43       4.490815193451e+32       2.696489479186e+33       4.066036797913e-08       1.931406805003e+43       4.723389552819e+43       4.723389552819e+43       1.574463184168e+43      -7.668951107914e+51       5.811054806747e-06       1.748250750691e+00 
       5.604720297002e+13       2.406179032423e-25       8.269125828519e-09       6.777475264656e+21       1.344542322611e+04       2.398946336947e-10       7.535783645714e+17       4.774472271573e-09       2.715156381141e+43       4.397813130725e+32       2.640646815242e+33       4.066036797913e-08       1.878260714853e+43       4.593417096302e+43       4.593417096302e+43       1.531139031998e+43      -7.406083705312e+51       5.881921328780e-06       1.727187488635e+00 
       5.565759977161e+13       2.439983441649e-25       8.327333489433e-09       6.683577681805e+21       1.344542322611e+04       2.415738961306e-10       7.483399846787e+17       4.807893577473e-09       2.640444028762e+43       4.306737084391e+32       2.585960619046e+33       4.066036797913e-08       1.826577033809e+43       4.467021062873e+43       4.467021062873e+43       1.489007020857e+43      -7.152226566354e+51       5.952787850814e-06       1.706625732818e+00 
       5.527070483775e+13       2.474262769021e-25       8.385541150346e-09       6.590980989880e+21       1.344542322611e+04       2.432649134035e-10       7.431380185488e+17       4.841548832515e-09       2.567787519515e+43       4.217547167814e+32       2.532406940852e+33       4.066036797913e-08       1.776315521086e+43       4.344103040896e+43       4.344103040896e+43       1.448034346867e+43      -6.907070847683e+51       6.023654372848e-06       1.686547783021e+00 
       5.488649934235e+13       2.509023686662e-25       8.443748811260e-09       6.499667165868e+21       1.344542322611e+04       2.449677677973e-10       7.379722130574e+17       4.875439674342e-09       2.497130283223e+43       4.130204320391e+32       2.479962326898e+33       4.066036797913e-08       1.727437043195e+43       4.224567326707e+43       4.224567326707e+43       1.408189108806e+43      -6.670318292117e+51       6.094520894881e-06       1.666936762288e+00 
       5.450496459022e+13       2.544272960436e-25       8.503775461577e-09       6.409618436456e+21       1.344542322611e+04       2.466825421719e-10       7.328423168395e+17       4.909567752062e-09       2.428417306338e+43       4.044670290437e+32       2.428603809136e+33       4.066036797913e-08       1.679903543474e+43       4.108320850096e+43       4.108320850096e+43       1.369440283271e+43      -6.441680865786e+51       6.165387416915e-06       1.647776569618e+00 
       5.412608201611e+13       2.580017451257e-25       8.563802111894e-09       6.320817274567e+21       1.344542322611e+04       2.484093199671e-10       7.277480802776e+17       4.943934726326e-09       2.361595089108e+43       3.960907618439e+32       2.378308895169e+33       4.066036797913e-08       1.633678012461e+43       3.995273101847e+43       3.995273101847e+43       1.331757700523e+43      -6.220880407711e+51       6.236253938949e-06       1.629051835873e+00 
       5.374983318382e+13       2.616264116429e-25       8.623828762211e-09       6.233246395952e+21       1.344542322611e+04       2.501481852069e-10       7.226892554892e+17       4.978542269410e-09       2.296611603922e+43       3.878879620645e+32       2.329055558410e+33       4.066036797913e-08       1.588724459072e+43       3.885336063265e+43       3.885336063265e+43       1.295112020998e+43      -6.007648291395e+51       6.307120460982e-06       1.610747882661e+00 
       5.337619978533e+13       2.653020011001e-25       8.683855412528e-09       6.146888755823e+21       1.344542322611e+04       2.518992225033e-10       7.176655963150e+17       5.013392065295e-09       2.233416254799e+43       3.798550373005e+32       2.280822228423e+33       4.066036797913e-08       1.545007882581e+43       3.778424137647e+43       3.778424137647e+43       1.259474712460e+43      -5.801725098004e+51       6.377986983016e-06       1.592850683965e+00 
       5.300516363985e+13       2.690292289135e-25       8.743882062845e-09       6.061727545537e+21       1.344542322611e+04       2.536625170609e-10       7.126768583068e+17       5.048485809752e-09       2.171959837999e+43       3.719884695430e+32       2.233587781487e+33       4.066036797913e-08       1.502494245373e+43       3.674454083633e+43       3.674454083633e+43       1.224818027791e+43      -5.602860300764e+51       6.448853505050e-06       1.575346830296e+00 
       5.263670669300e+13       2.728088205504e-25       8.805727702565e-09       5.977746189325e+21       1.344542322611e+04       2.554381546803e-10       7.077227987158e+17       5.083825210419e-09       2.112194503709e+43       3.642848136393e+32       2.187331531340e+33       4.066036797913e-08       1.461150446435e+43       3.573344950399e+43       3.573344950399e+43       1.191114983381e+43      -5.410811960166e+51       6.519720027083e-06       1.558223495184e+00 
       5.227081101588e+13       2.766415116703e-25       8.867573342286e-09       5.894928341063e+21       1.344542322611e+04       2.572262217631e-10       7.028031764804e+17       5.119411986892e-09       2.054073718788e+43       3.567406957835e+32       2.142033220116e+33       4.066036797913e-08       1.420944295589e+43       3.475018014627e+43       3.475018014627e+43       1.158339338126e+43      -5.225346429624e+51       6.590586549117e-06       1.541468403838e+00 
       5.190745880425e+13       2.805280482677e-25       8.929418982007e-09       5.813257881093e+21       1.344542322611e+04       2.590268053154e-10       6.979177522149e+17       5.155247870799e-09       1.997552230540e+43       3.493528120393e+32       2.097673009483e+33       4.066036797913e-08       1.381844488425e+43       3.379396719209e+43       3.379396719209e+43       1.126465572988e+43      -5.046238071216e+51       6.661453071151e-06       1.525069803798e+00 
