# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
   69       2.341336903574e-10       4.256587164761e-14      -6.971817966494e-13       1.504361050792e-16       2.406734958045e-11       2.890924225395e-12      -7.825376556597e-15 
   70       2.371774354258e-10       4.429164697558e-14      -7.550236407010e-13       1.548284738167e-16       2.323090292734e-11       2.805159220308e-12      -8.116461896531e-15 
   71       2.402539557248e-10       4.604604387144e-14      -8.144364291939e-13       1.592837783054e-16       2.243295999064e-11       2.723130343203e-12      -8.526299374793e-15 
   72       2.433638281362e-10       4.782808675882e-14      -8.753959660131e-13       1.638022800815e-16       2.167228450578e-11       2.644757378773e-12      -9.014498539662e-15 
   73       2.465071414848e-10       4.963674621483e-14      -9.378764328366e-13       1.683842737689e-16       2.094689032451e-11       2.569887829297e-12      -9.535384888142e-15 
   74       2.496834677903e-10       5.147093850207e-14      -1.001850403379e-12       1.730300883067e-16       2.025400639265e-11       2.498293456183e-12      -1.003780991440e-14 
   75       2.528918335183e-10       5.332952510067e-14      -1.067288857634e-12       1.777400881772e-16       1.959004172787e-11       2.429666821502e-12      -1.046496115821e-14 
   76       2.561312506384e-10       5.521125398428e-14      -1.134159657985e-12       1.825146080074e-16       1.895146882169e-11       2.363698556576e-12      -1.076728071628e-14 
   77       2.594024851483e-10       5.711457211971e-14      -1.202422625222e-12       1.873537398891e-16       1.833773724227e-11       2.300333079828e-12      -1.094436035578e-14 
   78       2.627065603166e-10       5.903777776661e-14      -1.272033586316e-12       1.922575093266e-16       1.774883018132e-11       2.239553443638e-12      -1.101037656763e-14 
   79       2.660442084968e-10       6.097907406454e-14      -1.342945815882e-12       1.972259382861e-16       1.718437723711e-11       2.181302970229e-12      -1.098173743080e-14 
   80       2.694158538581e-10       6.293656737041e-14      -1.415110018883e-12       2.022590450581e-16       1.664363822534e-11       2.125483448576e-12      -1.087716146041e-14 
   81       2.728215951163e-10       6.490826559590e-14      -1.488474313328e-12       2.073568441187e-16       1.612548698989e-11       2.071953331322e-12      -1.071775645580e-14 
   82       2.762611882643e-10       6.689207654489e-14      -1.562984212982e-12       2.125193459915e-16       1.562839521368e-11       2.020525931687e-12      -1.052709834860e-14 
   83       2.797340293031e-10       6.888580625090e-14      -1.638582610063e-12       2.177465571091e-16       1.515041622942e-11       1.970967620377e-12      -1.033131005085e-14 
   84       2.832394715072e-10       7.088731184628e-14      -1.715212442348e-12       2.230384912570e-16       1.468965333648e-11       1.923053683992e-12      -1.015352134140e-14 
   85       2.867778754811e-10       7.289499292947e-14      -1.792825240391e-12       2.283952063863e-16       1.424578941655e-11       1.876750489554e-12      -9.996020550595e-15 
   86       2.903497023266e-10       7.490737898653e-14      -1.871373972129e-12       2.338167736784e-16       1.381878239277e-11       1.832060353534e-12      -9.855274809799e-15 
   87       2.939551831111e-10       7.692298302279e-14      -1.950810511871e-12       2.393032665614e-16       1.340839534203e-11       1.788965743703e-12      -9.727270576998e-15 
   88       2.975943072203e-10       7.894030249742e-14      -2.031085668114e-12       2.448547607666e-16       1.301418844878e-11       1.747428445141e-12      -9.607498048569e-15 
